symptom,follow_up_question,question_type,expected_values,priority,clinical_category,emergency_flag
Heat Intolerance,Triggered by activity (Variant 1576)?,9,5,2,1,0
Heat Intolerance,Localized or widespread (Variant 1577)?,5,1,3,2,1
Heat Intolerance,Constant or intermittent (Variant 1578)?,6,0,1,5,0
Heat Intolerance,Does it affect daily activities (Variant 1579)?,4,5,2,8,1
Heat Intolerance,Any emergency warning signs (Variant 1580)?,2,5,3,0,0
Cold Intolerance,Since how many days (Variant 1581)?,1,3,1,7,1
Cold Intolerance,"Mild, moderate or severe (Variant 1582)?",8,2,2,4,0
Cold Intolerance,How frequently does it occur (Variant 1583)?,3,4,3,3,1
Cold Intolerance,When did it start worsening (Variant 1584)?,7,3,1,6,0
Cold Intolerance,Any associated symptoms present (Variant 1585)?,0,5,2,1,1
Cold Intolerance,Triggered by activity (Variant 1586)?,9,5,3,2,0
Cold Intolerance,Localized or widespread (Variant 1587)?,5,1,1,5,1
Cold Intolerance,Constant or intermittent (Variant 1588)?,6,0,2,8,0
Cold Intolerance,Does it affect daily activities (Variant 1589)?,4,5,3,0,1
Cold Intolerance,Any emergency warning signs (Variant 1590)?,2,5,1,7,0
Rash,Since how many days (Variant 1591)?,1,3,2,4,1
Rash,"Mild, moderate or severe (Variant 1592)?",8,2,3,3,0
Rash,How frequently does it occur (Variant 1593)?,3,4,1,6,1
Rash,When did it start worsening (Variant 1594)?,7,3,2,1,0
Rash,Any associated symptoms present (Variant 1595)?,0,5,3,2,1
Rash,Triggered by activity (Variant 1596)?,9,5,1,5,0
Rash,Localized or widespread (Variant 1597)?,5,1,2,8,1
Rash,Constant or intermittent (Variant 1598)?,6,0,3,0,0
Rash,Does it affect daily activities (Variant 1599)?,4,5,1,7,1
Rash,Any emergency warning signs (Variant 1600)?,2,5,2,4,0
Itching,Since how many days (Variant 1601)?,1,3,3,3,1
Itching,"Mild, moderate or severe (Variant 1602)?",8,2,1,6,0
Itching,How frequently does it occur (Variant 1603)?,3,4,2,1,1
Itching,When did it start worsening (Variant 1604)?,7,3,3,2,0
Itching,Any associated symptoms present (Variant 1605)?,0,5,1,5,1
Itching,Triggered by activity (Variant 1606)?,9,5,2,8,0
Itching,Localized or widespread (Variant 1607)?,5,1,3,0,1
Itching,Constant or intermittent (Variant 1608)?,6,0,1,7,0
Itching,Does it affect daily activities (Variant 1609)?,4,5,2,4,1
Itching,Any emergency warning signs (Variant 1610)?,2,5,3,3,0
Skin Lesions,Since how many days (Variant 1611)?,1,3,1,6,1
Skin Lesions,"Mild, moderate or severe (Variant 1612)?",8,2,2,1,0
Skin Lesions,How frequently does it occur (Variant 1613)?,3,4,3,2,1
Skin Lesions,When did it start worsening (Variant 1614)?,7,3,1,5,0
Skin Lesions,Any associated symptoms present (Variant 1615)?,0,5,2,8,1
Skin Lesions,Triggered by activity (Variant 1616)?,9,5,3,0,0
Skin Lesions,Localized or widespread (Variant 1617)?,5,1,1,7,1
Skin Lesions,Constant or intermittent (Variant 1618)?,6,0,2,4,0
Skin Lesions,Does it affect daily activities (Variant 1619)?,4,5,3,3,1
Skin Lesions,Any emergency warning signs (Variant 1620)?,2,5,1,6,0
Hair Loss,Since how many days (Variant 1621)?,1,3,2,1,1
Hair Loss,"Mild, moderate or severe (Variant 1622)?",8,2,3,2,0
Hair Loss,How frequently does it occur (Variant 1623)?,3,4,1,5,1
Hair Loss,When did it start worsening (Variant 1624)?,7,3,2,8,0
Hair Loss,Any associated symptoms present (Variant 1625)?,0,5,3,0,1
Hair Loss,Triggered by activity (Variant 1626)?,9,5,1,7,0
Hair Loss,Localized or widespread (Variant 1627)?,5,1,2,4,1
Hair Loss,Constant or intermittent (Variant 1628)?,6,0,3,3,0
Hair Loss,Does it affect daily activities (Variant 1629)?,4,5,1,6,1
Hair Loss,Any emergency warning signs (Variant 1630)?,2,5,2,1,0
Insomnia,Since how many days (Variant 1631)?,1,3,3,2,1
Insomnia,"Mild, moderate or severe (Variant 1632)?",8,2,1,5,0
Insomnia,How frequently does it occur (Variant 1633)?,3,4,2,8,1
Insomnia,When did it start worsening (Variant 1634)?,7,3,3,0,0
Insomnia,Any associated symptoms present (Variant 1635)?,0,5,1,7,1
Insomnia,Triggered by activity (Variant 1636)?,9,5,2,4,0
Insomnia,Localized or widespread (Variant 1637)?,5,1,3,3,1
Insomnia,Constant or intermittent (Variant 1638)?,6,0,1,6,0
Insomnia,Does it affect daily activities (Variant 1639)?,4,5,2,1,1
Insomnia,Any emergency warning signs (Variant 1640)?,2,5,3,2,0
Anxiety,Since how many days (Variant 1641)?,1,3,1,5,1
Anxiety,"Mild, moderate or severe (Variant 1642)?",8,2,2,8,0
Anxiety,How frequently does it occur (Variant 1643)?,3,4,3,0,1
Anxiety,When did it start worsening (Variant 1644)?,7,3,1,7,0
Anxiety,Any associated symptoms present (Variant 1645)?,0,5,2,4,1
Anxiety,Triggered by activity (Variant 1646)?,9,5,3,3,0
Anxiety,Localized or widespread (Variant 1647)?,5,1,1,6,1
Anxiety,Constant or intermittent (Variant 1648)?,6,0,2,1,0
Anxiety,Does it affect daily activities (Variant 1649)?,4,5,3,2,1
Anxiety,Any emergency warning signs (Variant 1650)?,2,5,1,5,0
Depressed Mood,Since how many days (Variant 1651)?,1,3,2,8,1
Depressed Mood,"Mild, moderate or severe (Variant 1652)?",8,2,3,0,0
Depressed Mood,How frequently does it occur (Variant 1653)?,3,4,1,7,1
Depressed Mood,When did it start worsening (Variant 1654)?,7,3,2,4,0
Depressed Mood,Any associated symptoms present (Variant 1655)?,0,5,3,3,1
Depressed Mood,Triggered by activity (Variant 1656)?,9,5,1,6,0
Depressed Mood,Localized or widespread (Variant 1657)?,5,1,2,1,1
Depressed Mood,Constant or intermittent (Variant 1658)?,6,0,3,2,0
Depressed Mood,Does it affect daily activities (Variant 1659)?,4,5,1,5,1
Depressed Mood,Any emergency warning signs (Variant 1660)?,2,5,2,8,0
Irritability,Since how many days (Variant 1661)?,1,3,3,0,1
Irritability,"Mild, moderate or severe (Variant 1662)?",8,2,1,7,0
Irritability,How frequently does it occur (Variant 1663)?,3,4,2,4,1
Irritability,When did it start worsening (Variant 1664)?,7,3,3,3,0
Irritability,Any associated symptoms present (Variant 1665)?,0,5,1,6,1
Irritability,Triggered by activity (Variant 1666)?,9,5,2,1,0
Irritability,Localized or widespread (Variant 1667)?,5,1,3,2,1
Irritability,Constant or intermittent (Variant 1668)?,6,0,1,5,0
Irritability,Does it affect daily activities (Variant 1669)?,4,5,2,8,1
Irritability,Any emergency warning signs (Variant 1670)?,2,5,3,0,0
Ear Pain,Since how many days (Variant 1671)?,1,3,1,7,1
Ear Pain,"Mild, moderate or severe (Variant 1672)?",8,2,2,4,0
Ear Pain,How frequently does it occur (Variant 1673)?,3,4,3,3,1
Ear Pain,When did it start worsening (Variant 1674)?,7,3,1,6,0
Ear Pain,Any associated symptoms present (Variant 1675)?,0,5,2,1,1
Ear Pain,Triggered by activity (Variant 1676)?,9,5,3,2,0
Ear Pain,Localized or widespread (Variant 1677)?,5,1,1,5,1
Ear Pain,Constant or intermittent (Variant 1678)?,6,0,2,8,0
Ear Pain,Does it affect daily activities (Variant 1679)?,4,5,3,0,1
Ear Pain,Any emergency warning signs (Variant 1680)?,2,5,1,7,0
Hearing Loss,Since how many days (Variant 1681)?,1,3,2,4,1
Hearing Loss,"Mild, moderate or severe (Variant 1682)?",8,2,3,3,0
Hearing Loss,How frequently does it occur (Variant 1683)?,3,4,1,6,1
Hearing Loss,When did it start worsening (Variant 1684)?,7,3,2,1,0
Hearing Loss,Any associated symptoms present (Variant 1685)?,0,5,3,2,1
Hearing Loss,Triggered by activity (Variant 1686)?,9,5,1,5,0
Hearing Loss,Localized or widespread (Variant 1687)?,5,1,2,8,1
Hearing Loss,Constant or intermittent (Variant 1688)?,6,0,3,0,0
Hearing Loss,Does it affect daily activities (Variant 1689)?,4,5,1,7,1
Hearing Loss,Any emergency warning signs (Variant 1690)?,2,5,2,4,0
Neck Pain,Since how many days (Variant 1691)?,1,3,3,3,1
Neck Pain,"Mild, moderate or severe (Variant 1692)?",8,2,1,6,0
Neck Pain,How frequently does it occur (Variant 1693)?,3,4,2,1,1
Neck Pain,When did it start worsening (Variant 1694)?,7,3,3,2,0
Neck Pain,Any associated symptoms present (Variant 1695)?,0,5,1,5,1
Neck Pain,Triggered by activity (Variant 1696)?,9,5,2,8,0
Neck Pain,Localized or widespread (Variant 1697)?,5,1,3,0,1
Neck Pain,Constant or intermittent (Variant 1698)?,6,0,1,7,0
Neck Pain,Does it affect daily activities (Variant 1699)?,4,5,2,4,1
Neck Pain,Any emergency warning signs (Variant 1700)?,2,5,3,3,0
Pelvic Pain,Since how many days (Variant 1701)?,1,3,1,6,1
Pelvic Pain,"Mild, moderate or severe (Variant 1702)?",8,2,2,1,0
Pelvic Pain,How frequently does it occur (Variant 1703)?,3,4,3,2,1
Pelvic Pain,When did it start worsening (Variant 1704)?,7,3,1,5,0
Pelvic Pain,Any associated symptoms present (Variant 1705)?,0,5,2,8,1
Pelvic Pain,Triggered by activity (Variant 1706)?,9,5,3,0,0
Pelvic Pain,Localized or widespread (Variant 1707)?,5,1,1,7,1
Pelvic Pain,Constant or intermittent (Variant 1708)?,6,0,2,4,0
Pelvic Pain,Does it affect daily activities (Variant 1709)?,4,5,3,3,1
Pelvic Pain,Any emergency warning signs (Variant 1710)?,2,5,1,6,0
Menstrual Irregularity,Since how many days (Variant 1711)?,1,3,2,1,1
Menstrual Irregularity,"Mild, moderate or severe (Variant 1712)?",8,2,3,2,0
Menstrual Irregularity,How frequently does it occur (Variant 1713)?,3,4,1,5,1
Menstrual Irregularity,When did it start worsening (Variant 1714)?,7,3,2,8,0
Menstrual Irregularity,Any associated symptoms present (Variant 1715)?,0,5,3,0,1
Menstrual Irregularity,Triggered by activity (Variant 1716)?,9,5,1,7,0
Menstrual Irregularity,Localized or widespread (Variant 1717)?,5,1,2,4,1
Menstrual Irregularity,Constant or intermittent (Variant 1718)?,6,0,3,3,0
Menstrual Irregularity,Does it affect daily activities (Variant 1719)?,4,5,1,6,1
Menstrual Irregularity,Any emergency warning signs (Variant 1720)?,2,5,2,1,0
Burning Urination,Since how many days (Variant 1721)?,1,3,3,2,1
Burning Urination,"Mild, moderate or severe (Variant 1722)?",8,2,1,5,0
Burning Urination,How frequently does it occur (Variant 1723)?,3,4,2,8,1
Burning Urination,When did it start worsening (Variant 1724)?,7,3,3,0,0
Burning Urination,Any associated symptoms present (Variant 1725)?,0,5,1,7,1
Burning Urination,Triggered by activity (Variant 1726)?,9,5,2,4,0
Burning Urination,Localized or widespread (Variant 1727)?,5,1,3,3,1
Burning Urination,Constant or intermittent (Variant 1728)?,6,0,1,6,0
Burning Urination,Does it affect daily activities (Variant 1729)?,4,5,2,1,1
Burning Urination,Any emergency warning signs (Variant 1730)?,2,5,3,2,0
Blood in Urine,Since how many days (Variant 1731)?,1,3,1,5,1
Blood in Urine,"Mild, moderate or severe (Variant 1732)?",8,2,2,8,0
Blood in Urine,How frequently does it occur (Variant 1733)?,3,4,3,0,1
Blood in Urine,When did it start worsening (Variant 1734)?,7,3,1,7,0
Blood in Urine,Any associated symptoms present (Variant 1735)?,0,5,2,4,1
Blood in Urine,Triggered by activity (Variant 1736)?,9,5,3,3,0
Blood in Urine,Localized or widespread (Variant 1737)?,5,1,1,6,1
Blood in Urine,Constant or intermittent (Variant 1738)?,6,0,2,1,0
Blood in Urine,Does it affect daily activities (Variant 1739)?,4,5,3,2,1
Blood in Urine,Any emergency warning signs (Variant 1740)?,2,5,1,5,0
Swollen Lymph Nodes,Since how many days (Variant 1741)?,1,3,2,8,1
Swollen Lymph Nodes,"Mild, moderate or severe (Variant 1742)?",8,2,3,0,0
Swollen Lymph Nodes,How frequently does it occur (Variant 1743)?,3,4,1,7,1
Swollen Lymph Nodes,When did it start worsening (Variant 1744)?,7,3,2,4,0
Swollen Lymph Nodes,Any associated symptoms present (Variant 1745)?,0,5,3,3,1
Swollen Lymph Nodes,Triggered by activity (Variant 1746)?,9,5,1,6,0
Swollen Lymph Nodes,Localized or widespread (Variant 1747)?,5,1,2,1,1
Swollen Lymph Nodes,Constant or intermittent (Variant 1748)?,6,0,3,2,0
Swollen Lymph Nodes,Does it affect daily activities (Variant 1749)?,4,5,1,5,1
Swollen Lymph Nodes,Any emergency warning signs (Variant 1750)?,2,5,2,8,0
Dry Mouth,Since how many days (Variant 1751)?,1,3,3,0,1
Dry Mouth,"Mild, moderate or severe (Variant 1752)?",8,2,1,7,0
Dry Mouth,How frequently does it occur (Variant 1753)?,3,4,2,4,1
Dry Mouth,When did it start worsening (Variant 1754)?,7,3,3,3,0
Dry Mouth,Any associated symptoms present (Variant 1755)?,0,5,1,6,1
Dry Mouth,Triggered by activity (Variant 1756)?,9,5,2,1,0
Dry Mouth,Localized or widespread (Variant 1757)?,5,1,3,2,1
Dry Mouth,Constant or intermittent (Variant 1758)?,6,0,1,5,0
Dry Mouth,Does it affect daily activities (Variant 1759)?,4,5,2,8,1
Dry Mouth,Any emergency warning signs (Variant 1760)?,2,5,3,0,0
Mouth Ulcers,Since how many days (Variant 1761)?,1,3,1,7,1
Mouth Ulcers,"Mild, moderate or severe (Variant 1762)?",8,2,2,4,0
Mouth Ulcers,How frequently does it occur (Variant 1763)?,3,4,3,3,1
Mouth Ulcers,When did it start worsening (Variant 1764)?,7,3,1,6,0
Mouth Ulcers,Any associated symptoms present (Variant 1765)?,0,5,2,1,1
Mouth Ulcers,Triggered by activity (Variant 1766)?,9,5,3,2,0
Mouth Ulcers,Localized or widespread (Variant 1767)?,5,1,1,5,1
Mouth Ulcers,Constant or intermittent (Variant 1768)?,6,0,2,8,0
Mouth Ulcers,Does it affect daily activities (Variant 1769)?,4,5,3,0,1
Mouth Ulcers,Any emergency warning signs (Variant 1770)?,2,5,1,7,0
Difficulty Swallowing,Since how many days (Variant 1771)?,1,3,2,4,1
Difficulty Swallowing,"Mild, moderate or severe (Variant 1772)?",8,2,3,3,0
Difficulty Swallowing,How frequently does it occur (Variant 1773)?,3,4,1,6,1
Difficulty Swallowing,When did it start worsening (Variant 1774)?,7,3,2,1,0
Difficulty Swallowing,Any associated symptoms present (Variant 1775)?,0,5,3,2,1
Difficulty Swallowing,Triggered by activity (Variant 1776)?,9,5,1,5,0
Difficulty Swallowing,Localized or widespread (Variant 1777)?,5,1,2,8,1
Difficulty Swallowing,Constant or intermittent (Variant 1778)?,6,0,3,0,0
Difficulty Swallowing,Does it affect daily activities (Variant 1779)?,4,5,1,7,1
Difficulty Swallowing,Any emergency warning signs (Variant 1780)?,2,5,2,4,0
Cyanosis,Since how many days (Variant 1781)?,1,3,3,3,1
Cyanosis,"Mild, moderate or severe (Variant 1782)?",8,2,1,6,0
Cyanosis,How frequently does it occur (Variant 1783)?,3,4,2,1,1
Cyanosis,When did it start worsening (Variant 1784)?,7,3,3,2,0
Cyanosis,Any associated symptoms present (Variant 1785)?,0,5,1,5,1
Cyanosis,Triggered by activity (Variant 1786)?,9,5,2,8,0
Cyanosis,Localized or widespread (Variant 1787)?,5,1,3,0,1
Cyanosis,Constant or intermittent (Variant 1788)?,6,0,1,7,0
Cyanosis,Does it affect daily activities (Variant 1789)?,4,5,2,4,1
Cyanosis,Any emergency warning signs (Variant 1790)?,2,5,3,3,0
Severe Bleeding,Since how many days (Variant 1791)?,1,3,1,6,1
Severe Bleeding,"Mild, moderate or severe (Variant 1792)?",8,2,2,1,0
Severe Bleeding,How frequently does it occur (Variant 1793)?,3,4,3,2,1
Severe Bleeding,When did it start worsening (Variant 1794)?,7,3,1,5,0
Severe Bleeding,Any associated symptoms present (Variant 1795)?,0,5,2,8,1
Severe Bleeding,Triggered by activity (Variant 1796)?,9,5,3,0,0
Severe Bleeding,Localized or widespread (Variant 1797)?,5,1,1,7,1
Severe Bleeding,Constant or intermittent (Variant 1798)?,6,0,2,4,0
Severe Bleeding,Does it affect daily activities (Variant 1799)?,4,5,3,3,1
Severe Bleeding,Any emergency warning signs (Variant 1800)?,2,5,1,6,0
Fever,Since how many days (Variant 1801)?,1,3,2,8,1
Fever,"Mild, moderate or severe (Variant 1802)?",8,2,3,0,0
Fever,How frequently does it occur (Variant 1803)?,3,4,1,7,1
Fever,When did it start worsening (Variant 1804)?,7,3,2,4,0
Fever,Any associated symptoms present (Variant 1805)?,0,5,3,3,1
Fever,Triggered by activity (Variant 1806)?,9,5,1,6,0
Fever,Localized or widespread (Variant 1807)?,5,1,2,1,1
Fever,Constant or intermittent (Variant 1808)?,6,0,3,2,0
Fever,Does it affect daily activities (Variant 1809)?,4,5,1,5,1
Fever,Any emergency warning signs (Variant 1810)?,2,5,2,8,0
Cough,Since how many days (Variant 1811)?,1,3,3,0,1
Cough,"Mild, moderate or severe (Variant 1812)?",8,2,1,7,0
Cough,How frequently does it occur (Variant 1813)?,3,4,2,4,1
Cough,When did it start worsening (Variant 1814)?,7,3,3,3,0
Cough,Any associated symptoms present (Variant 1815)?,0,5,1,6,1
Cough,Triggered by activity (Variant 1816)?,9,5,2,1,0
Cough,Localized or widespread (Variant 1817)?,5,1,3,2,1
Cough,Constant or intermittent (Variant 1818)?,6,0,1,5,0
Cough,Does it affect daily activities (Variant 1819)?,4,5,2,8,1
Cough,Any emergency warning signs (Variant 1820)?,2,5,3,0,0
Fatigue,Since how many days (Variant 1821)?,1,3,1,7,1
Fatigue,"Mild, moderate or severe (Variant 1822)?",8,2,2,4,0
Fatigue,How frequently does it occur (Variant 1823)?,3,4,3,3,1
Fatigue,When did it start worsening (Variant 1824)?,7,3,1,6,0
Fatigue,Any associated symptoms present (Variant 1825)?,0,5,2,1,1
Fatigue,Triggered by activity (Variant 1826)?,9,5,3,2,0
Fatigue,Localized or widespread (Variant 1827)?,5,1,1,5,1
Fatigue,Constant or intermittent (Variant 1828)?,6,0,2,8,0
Fatigue,Does it affect daily activities (Variant 1829)?,4,5,3,0,1
Fatigue,Any emergency warning signs (Variant 1830)?,2,5,1,7,0
Breathlessness,Since how many days (Variant 1831)?,1,3,2,4,1
Breathlessness,"Mild, moderate or severe (Variant 1832)?",8,2,3,3,0
Breathlessness,How frequently does it occur (Variant 1833)?,3,4,1,6,1
Breathlessness,When did it start worsening (Variant 1834)?,7,3,2,1,0
Breathlessness,Any associated symptoms present (Variant 1835)?,0,5,3,2,1
Breathlessness,Triggered by activity (Variant 1836)?,9,5,1,5,0
Breathlessness,Localized or widespread (Variant 1837)?,5,1,2,8,1
Breathlessness,Constant or intermittent (Variant 1838)?,6,0,3,0,0
Breathlessness,Does it affect daily activities (Variant 1839)?,4,5,1,7,1
Breathlessness,Any emergency warning signs (Variant 1840)?,2,5,2,4,0
Chest Pain,Since how many days (Variant 1841)?,1,3,3,3,1
Chest Pain,"Mild, moderate or severe (Variant 1842)?",8,2,1,6,0
Chest Pain,How frequently does it occur (Variant 1843)?,3,4,2,1,1
Chest Pain,When did it start worsening (Variant 1844)?,7,3,3,2,0
Chest Pain,Any associated symptoms present (Variant 1845)?,0,5,1,5,1
Chest Pain,Triggered by activity (Variant 1846)?,9,5,2,8,0
Chest Pain,Localized or widespread (Variant 1847)?,5,1,3,0,1
Chest Pain,Constant or intermittent (Variant 1848)?,6,0,1,7,0
Chest Pain,Does it affect daily activities (Variant 1849)?,4,5,2,4,1
Chest Pain,Any emergency warning signs (Variant 1850)?,2,5,3,3,0
Headache,Since how many days (Variant 1851)?,1,3,1,6,1
Headache,"Mild, moderate or severe (Variant 1852)?",8,2,2,1,0
Headache,How frequently does it occur (Variant 1853)?,3,4,3,2,1
Headache,When did it start worsening (Variant 1854)?,7,3,1,5,0
Headache,Any associated symptoms present (Variant 1855)?,0,5,2,8,1
Headache,Triggered by activity (Variant 1856)?,9,5,3,0,0
Headache,Localized or widespread (Variant 1857)?,5,1,1,7,1
Headache,Constant or intermittent (Variant 1858)?,6,0,2,4,0
Headache,Does it affect daily activities (Variant 1859)?,4,5,3,3,1
Headache,Any emergency warning signs (Variant 1860)?,2,5,1,6,0
Dizziness,Since how many days (Variant 1861)?,1,3,2,1,1
Dizziness,"Mild, moderate or severe (Variant 1862)?",8,2,3,2,0
Dizziness,How frequently does it occur (Variant 1863)?,3,4,1,5,1
Dizziness,When did it start worsening (Variant 1864)?,7,3,2,8,0
Dizziness,Any associated symptoms present (Variant 1865)?,0,5,3,0,1
Dizziness,Triggered by activity (Variant 1866)?,9,5,1,7,0
Dizziness,Localized or widespread (Variant 1867)?,5,1,2,4,1
Dizziness,Constant or intermittent (Variant 1868)?,6,0,3,3,0
Dizziness,Does it affect daily activities (Variant 1869)?,4,5,1,6,1
