disease,category,severity,text_chunk,chunk_length
Secondary Respiratory Failure 406,GI,Moderate,"Disease: Secondary Respiratory Failure 406
Description: Secondary Respiratory Failure 406 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Primary Management: Lifestyle",379
Progressive Respiratory Failure 407,Renal,High,"Disease: Progressive Respiratory Failure 407
Description: Progressive Respiratory Failure 407 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Primary Management: Diagnostics",398
Congenital Respiratory Failure 408,Autoimmune,Critical,"Disease: Congenital Respiratory Failure 408
Description: Congenital Respiratory Failure 408 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Primary Management: Specialist Referral",403
Inflammatory Respiratory Failure 409,Infectious,Low,"Disease: Inflammatory Respiratory Failure 409
Description: Inflammatory Respiratory Failure 409 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Primary Management: Medication",382
Metabolic Respiratory Failure 410,Cardiovascular,Moderate,"Disease: Metabolic Respiratory Failure 410
Description: Metabolic Respiratory Failure 410 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Primary Management: Lifestyle",404
Acute Cardiac Failure 411,Neurology,High,"Disease: Acute Cardiac Failure 411
Description: Acute Cardiac Failure 411 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Primary Management: Diagnostics",374
Chronic Cardiac Failure 412,Endocrine,Critical,"Disease: Chronic Cardiac Failure 412
Description: Chronic Cardiac Failure 412 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Primary Management: Specialist Referral",379
Autoimmune Cardiac Failure 413,Respiratory,Low,"Disease: Autoimmune Cardiac Failure 413
Description: Autoimmune Cardiac Failure 413 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Primary Management: Medication",385
Idiopathic Cardiac Failure 414,GI,Moderate,"Disease: Idiopathic Cardiac Failure 414
Description: Idiopathic Cardiac Failure 414 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",373
Primary Cardiac Failure 415,Renal,High,"Disease: Primary Cardiac Failure 415
Description: Primary Cardiac Failure 415 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",387
Secondary Cardiac Failure 416,Autoimmune,Critical,"Disease: Secondary Cardiac Failure 416
Description: Secondary Cardiac Failure 416 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Primary Management: Specialist Referral",388
Progressive Cardiac Failure 417,Infectious,Low,"Disease: Progressive Cardiac Failure 417
Description: Progressive Cardiac Failure 417 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Primary Management: Medication",370
Congenital Cardiac Failure 418,Cardiovascular,Moderate,"Disease: Congenital Cardiac Failure 418
Description: Congenital Cardiac Failure 418 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Primary Management: Lifestyle",396
Inflammatory Cardiac Failure 419,Neurology,High,"Disease: Inflammatory Cardiac Failure 419
Description: Inflammatory Cardiac Failure 419 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Primary Management: Diagnostics",394
Metabolic Cardiac Failure 420,Endocrine,Critical,"Disease: Metabolic Cardiac Failure 420
Description: Metabolic Cardiac Failure 420 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",388
Acute Neurological Failure 421,Respiratory,Low,"Disease: Acute Neurological Failure 421
Description: Acute Neurological Failure 421 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",374
Chronic Neurological Failure 422,GI,Moderate,"Disease: Chronic Neurological Failure 422
Description: Chronic Neurological Failure 422 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",381
Autoimmune Neurological Failure 423,Renal,High,"Disease: Autoimmune Neurological Failure 423
Description: Autoimmune Neurological Failure 423 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",401
Idiopathic Neurological Failure 424,Autoimmune,Critical,"Disease: Idiopathic Neurological Failure 424
Description: Idiopathic Neurological Failure 424 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Primary Management: Specialist Referral",400
Primary Neurological Failure 425,Infectious,Low,"Disease: Primary Neurological Failure 425
Description: Primary Neurological Failure 425 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Primary Management: Medication",383
